장소 POI에 대한 ID 구분 번호 체계,위치좌표 X축값 ,위치좌표 Y축값 ,종류 구분 체계 ,장소 명칭,전화번호,추가전화번호,팩스번호,주소,신규 거리명 주소,데이터기준일자
73452,126.536075,33.497292,쇼핑/편의,지에스25이도오복점,064-722-9103,,,제주특별자치도 제주시 이도이동 1049-6,제주특별자치도 제주시 고산동산5길 35,2015-12-31
73453,126.63599,33.535381,쇼핑/편의,제주조천씨유,064-783-5487,,,제주특별자치도 제주시 조천읍 조천리 2229-1,제주특별자치도 제주시 신북로 214,2015-12-31
73454,126.558412,33.449756,쇼핑/편의,지에스25제대후문점,064-702-2025,,,제주특별자치도 제주시 아라일동 368-65,제주특별자치도 제주시 산천단동2길 20,2015-12-31
73455,126.634966,33.518816,도로시설,신안동네거리,,,,제주특별자치도 제주시 조천읍 조천리 1934-6,,2015-12-31
73456,126.677512,33.514284,도로시설,대흘2리네거리,,,,제주특별자치도 제주시 조천읍 대흘리 산 86,,2015-12-31
73457,126.700747,33.536748,농공시설,열방대학기독학교,,,,제주특별자치도 제주시 조천읍 북촌리 65,제주특별자치도 제주시 북흘로 144,2015-12-31
73458,126.539387,33.5014,쇼핑/편의,제주청귤로씨유,064-758-2299,,,제주특별자치도 제주시 이도이동 369-10,제주특별자치도 제주시 청귤로1길 50,2015-12-31
73459,126.580933,33.497318,자동차관련,TBX내트럭기하점,,,,제주특별자치도 제주시 영평동 251,,2015-12-31
73460,126.549236,33.500217,음식점,비비큐치킨일도점,064-753-5554,,,제주특별자치도 제주시 일도이동 100-5,제주특별자치도 제주시 태성로 34,2015-12-31
73461,126.547324,33.495642,쇼핑/편의,지에스25이도한마음점,,,,제주특별자치도 제주시 이도이동 1950-1,제주특별자치도 제주시 신설로7길 57,2015-12-31
73462,126.543349,33.491984,음식점,뜨레쥬르제주탐라점,064-753-0459,,,제주특별자치도 제주시 아라이동 3003-9,제주특별자치도 제주시 승천로 79,2015-12-31
73463,126.542812,33.491959,금융기관,삼다신협이도점,064-724-3987,,,제주특별자치도 제주시 아라이동 3012-14,제주특별자치도 제주시 승천로 78,2015-12-31
73464,126.543024,33.492376,금융기관,NH농협이도지점,,,,제주특별자치도 제주시 아라이동 3001-10,제주특별자치도 제주시 승천로 73,2015-12-31
73465,126.541549,33.493884,쇼핑/편의,지에스25이도희망점,,,,제주특별자치도 제주시 아라이동 1970-24,,2015-12-31
73466,126.554237,33.448373,쇼핑/편의,세븐일레븐아라곰솔점,,,,제주특별자치도 제주시 아라일동 373,제주특별자치도 제주시 516로 3065,2015-12-31
73467,126.544624,33.493767,쇼핑/편의,지에스25이도중앙점,,,,제주특별자치도 제주시 이도이동 1948-10,제주특별자치도 제주시 신설로7길 25,2015-12-31
73468,126.544049,33.492909,쇼핑/편의,제주탐라씨유,064-726-3816,,,제주특별자치도 제주시 아라이동 3001-16,제주특별자치도 제주시 신설로 36,2015-12-31
73469,126.546262,33.493501,주택관련,지산16차위더스빌,,,,제주특별자치도 제주시 이도이동 1961-6,제주특별자치도 제주시 신설로9길 12-7,2015-12-31
73470,126.572448,33.453422,쇼핑/편의,제주첨단과학단지씨유,064-724-1189,,,제주특별자치도 제주시 영평동 2170-1,제주특별자치도 제주시 첨단로 213-3,2015-12-31
73471,126.540287,33.491234,쇼핑/편의,중앙여고후문씨유,070-8900-1697,,,제주특별자치도 제주시 이도이동 1974-13,제주특별자치도 제주시 남광로4길 29,2015-12-31
73472,126.5372,33.490326,자동차관련,시보레제주바로서비스,064-721-8255,,,제주특별자치도 제주시 이도이동 2006-11,제주특별자치도 제주시 구남동2길 1,2015-12-31
73473,126.532613,33.487401,쇼핑/편의,지에스25휴팰리스점,,,,제주특별자치도 제주시 이도이동 2045,,2015-12-31
73474,126.535063,33.48731,쇼핑/편의,제주구남씨유,064-755-8954,,,제주특별자치도 제주시 이도이동 2028-5,제주특별자치도 제주시 구남동6길 46,2015-12-31
73475,126.942764,33.503581,음식점,BHC우도점,,,,제주특별자치도 제주시 우도면 연평리 2515,제주특별자치도 제주시 우도해안길 264,2015-12-31
73476,126.535238,33.492542,쇼핑/편의,이도사랑씨유,064-751-5890,,,제주특별자치도 제주시 이도이동 1026-11 ,제주특별자치도 제주시 구남로7길 33,2015-12-31
73477,126.295685,33.962911,쇼핑/편의,제주추자도씨유,064-748-9255,,,제주특별자치도 제주시 추자면 대서리 140-3,제주특별자치도 제주시 추자로 38,2015-12-31
73478,126.831978,33.327107,금융기관,서귀포시축협표선지점,,,,제주특별자치도 서귀포시 표선면 표선리 569-10,제주특별자치도 서귀포시 표선중앙로 67,2015-12-31
73479,126.538599,33.506191,쇼핑/편의,삼성인화휴대폰서비스센터,,,,제주특별자치도 제주시 일도이동 360-12,제주특별자치도 제주시 동광로 105,2015-12-31
73480,126.564197,33.51819,자동차관련,현대정비화북점,,,,제주특별자치도 제주시 화북일동 3935,제주특별자치도 제주시 청풍남2길 3,2015-12-31
73481,126.8449,33.406707,문화/종교/예술,제주인체박물관,064-784-8338,,,제주특별자치도 서귀포시 성산읍 난산리 2515,제주특별자치도 서귀포시 난산로 293,2015-12-31
73482,126.779166,33.513227,관광/숙박,올레하우스펜션,,,,제주특별자치도 제주시 구좌읍 행원리 3433-12,제주특별자치도 제주시 덕행로 450-9,2015-12-31
73483,126.553786,33.495884,자동차관련,스마트주유소,064-724-8251,,,제주특별자치도 제주시 화북이동 5344-11,제주특별자치도 제주시 연북로 732,2015-12-31
73484,126.598449,33.288158,도로시설,법호촌사거리,,,,제주특별자치도 서귀포시 상효동 1067-7,,2015-12-31
73485,126.606211,33.289974,도로시설,하례1사거리,,,,제주특별자치도 서귀포시 남원읍 하례리 1628-3,,2015-12-31
73486,126.609911,33.291299,도로시설,하례2사거리,,,,제주특별자치도 서귀포시 남원읍 하례리 1415-8,,2015-12-31
73487,126.561891,33.24477,쇼핑/편의,서귀포태평로씨유,064-763-8668,,,제주특별자치도 서귀포시 서귀동 455-4,제주특별자치도 서귀포시 태평로 385,2015-12-31
73488,126.568715,33.247612,쇼핑/편의,서귀정방씨유,064-762-4163,,,제주특별자치도 서귀포시 서귀동 221-12,제주특별자치도 서귀포시 태평로 463,2015-12-31
73489,126.561841,33.246245,쇼핑/편의,지에스25서귀오션점,,,,제주특별자치도 서귀포시 서귀동 437-1,제주특별자치도 서귀포시 중앙로 19-1,2015-12-31
73490,126.562941,33.247903,쇼핑/편의,서귀포시장씨유,064-732-0997,,,제주특별자치도 서귀포시 서귀동 293-6,제주특별자치도 서귀포시 중정로61번길 1,2015-12-31
73491,126.564266,33.248195,기업,T월드서귀포직영샵,,,,제주특별자치도 서귀포시 서귀동 273-8,제주특별자치도 서귀포시 중정로73번길 2,2015-12-31
73492,126.564228,33.239554,치안기관,122해양경찰구조대(구),064-793-2222,,,제주특별자치도 서귀포시 서귀동 783-7,제주특별자치도 서귀포시 칠십리로72번길 1,2015-12-31
73493,126.561616,33.252878,쇼핑/편의,서귀포로터리씨유,064-762-5348,,,제주특별자치도 서귀포시 서귀동 284-3,제주특별자치도 서귀포시 중앙로 92,2015-12-31
73494,126.572771,33.517915,자동차관련,SamsungRenaultMotors삼화서비스센터,,,,제주특별자치도 제주시 화북일동 1152-5,제주특별자치도 제주시 동화로 28,2015-12-31
73495,126.525113,33.502133,주택관련,장원아파트월드컵101동,,,,제주특별자치도 제주시 이도일동 1650-4,제주특별자치도 제주시 서광로29길 21,2015-12-31
73496,126.525576,33.502166,주택관련,장원아파트월드컵102동,,,,제주특별자치도 제주시 이도일동 1650-4,제주특별자치도 제주시 서광로29길 21,2015-12-31
73497,126.526026,33.502208,주택관련,장원아파트월드컵103동,,,,제주특별자치도 제주시 이도일동 1650-4,제주특별자치도 제주시 서광로29길 21,2015-12-31
73498,126.591045,33.5065,주택관련,스위트타운아파트가동,,,,제주특별자치도 제주시 도련일동 1585-5,제주특별자치도 제주시 삼봉로 170,2015-12-31
73499,126.590857,33.5064,주택관련,스위트타운아파트나동,,,,제주특별자치도 제주시 도련일동 1585-5,제주특별자치도 제주시 삼봉로 170,2015-12-31
73500,126.5291,33.506891,주택관련,일도아파트기산101동,,,,제주특별자치도 제주시 일도이동 1046-2,제주특별자치도 제주시 삼성로5길 9,2015-12-31
73501,126.529475,33.507032,주택관련,일도아파트기산102동,,,,제주특별자치도 제주시 일도이동 1046-2,제주특별자치도 제주시 삼성로5길 9,2015-12-31
73502,126.549899,33.502025,주택관련,제주일도우성아파트1단지108동,,,,제주특별자치도 제주시 일도이동 113-2,,2015-12-31
73503,126.549686,33.500767,주택관련,대림1차아파트일도101동,,,,제주특별자치도 제주시 일도이동 113-4,제주특별자치도 제주시 태성로 31,2015-12-31
73504,126.550549,33.501225,주택관련,대림1차아파트일도102동,,,,제주특별자치도 제주시 일도이동 113-4,제주특별자치도 제주시 태성로 31,2015-12-31
73505,126.550649,33.500942,주택관련,대림1차아파트일도103동,,,,제주특별자치도 제주시 일도이동 113-4,제주특별자치도 제주시 태성로 31,2015-12-31
73506,126.549911,33.50055,주택관련,대림1차아파트일도104동,,,,제주특별자치도 제주시 일도이동 113-4,제주특별자치도 제주시 태성로 31,2015-12-31
73507,126.510014,33.505849,주택관련,하이빌아파트101동,,,,제주특별자치도 제주시 용담이동 2706-1,제주특별자치도 제주시 용문로14길 14,2015-12-31
73508,126.510327,33.505774,주택관련,하이빌아파트102동,,,,제주특별자치도 제주시 용담이동 2706-1,제주특별자치도 제주시 용문로14길 14,2015-12-31
73509,126.497928,33.489542,자동차관련,제주도청전기차충전기,,,,제주특별자치도 제주시 연동 312-1,제주특별자치도 제주시 문연로 6,2015-12-31
73510,126.757398,33.292901,자동차관련,SK전기차충전소훼미리마트태흥점,,,,제주특별자치도 서귀포시 남원읍 태흥리 103-1,제주특별자치도 서귀포시 일주동로 6745,2015-12-31
73511,126.414541,33.250742,자동차관련,SK전기차충전소훼미리마트중문점,,,,제주특별자치도 서귀포시 색달동 2877-15,,2015-12-31
73512,126.530625,33.499842,자동차관련,제주시청전기차충전기,,,,제주특별자치도 제주시 이도이동 1176-1,제주특별자치도 제주시 광양9길 10,2015-12-31
73513,126.560428,33.254169,자동차관련,서귀포시청1청사전기차충전기,,,,제주특별자치도 서귀포시 서홍동 440-1,제주특별자치도 서귀포시 중앙로 105,2015-12-31
73514,126.510033,33.255768,자동차관련,서귀포시청2청사전기차충전기,,,,제주특별자치도 서귀포시 법환동 731,제주특별자치도 서귀포시 신중로 37,2015-12-31
73515,126.490734,33.253368,자동차관련,제주UTDFC전기차충전기,,,,제주특별자치도 서귀포시 강정동 3355-5,제주특별자치도 서귀포시 일주서로 166-31,2015-12-31
73516,126.845002,33.321366,자동차관련,SK전기차충전소제주민속촌박물관,,,,제주특별자치도 서귀포시 표선면 표선리 40-77,,2015-12-31
73517,126.393339,33.411749,자동차관련,SK전기차충전소프시케월드,,,,제주특별자치도 제주시 애월읍 소길리 155-101,제주특별자치도 제주시 평화로 2157,2015-12-31
73518,126.489442,33.492033,자동차관련,SK전기차충전소SK텔레콤,,,,제주특별자치도 제주시 연동 2331-5,제주특별자치도 제주시 도령로 113,2015-12-31
73519,126.408041,33.257566,자동차관련,SK전기차충전소중문덤장,,,,제주특별자치도 서귀포시 색달동 2119,제주특별자치도 서귀포시 천제연로 17,2015-12-31
73520,126.244628,33.3847,자동차관련,SK전기차충전소미래에너지,,,,제주특별자치도 제주시 한림읍 협재리 2791,제주특별자치도 제주시 협재남2길 2,2015-12-31
73521,126.512233,33.247369,자동차관련,SK전기차충전소세리월드,,,,제주특별자치도 서귀포시 법환동 877,제주특별자치도 서귀포시 법환상로2번길 97-13,2015-12-31
73522,126.559904,33.244837,자동차관련,천지연폭포전기차충전기,,,,제주특별자치도 서귀포시 서홍동 666-2,,2015-12-31
73523,126.673927,33.434026,자동차관련,SK전기차충전소제주미니미니랜드,,,,제주특별자치도 제주시 조천읍 교래리 산 56-4,제주특별자치도 제주시 비자림로 606,2015-12-31
73524,126.701411,33.480046,자동차관련,SK전기차충전소캐릭월드,,,,제주특별자치도 제주시 조천읍 선흘리 2013,,2015-12-31
73525,126.492428,33.519039,자동차관련,SK전기차충전소지중해펜션,,,,제주특별자치도 제주시 용담삼동 2356,제주특별자치도 제주시 서해안로 498-6,2015-12-31
73526,126.497816,33.50509,자동차관련,SK전기차충전소행복날개주유소,,,,제주특별자치도 제주시 용담이동 1529-3,제주특별자치도 제주시 용문로 12,2015-12-31
73527,126.413741,33.255567,자동차관련,SK전기차충전소한신주유소,,,,제주특별자치도 서귀포시 색달동 2522-1,제주특별자치도 서귀포시 천제연로 77,2015-12-31
73528,126.519526,33.498641,자동차관련,SK전기차충전소한라일보,,,,제주특별자치도 제주시 삼도일동 568-1,제주특별자치도 제주시 서사로 154,2015-12-31
73529,126.48173,33.487842,자동차관련,SK전기차충전소네이버후드호텔,,,,제주특별자치도 제주시 노형동 1295-16,제주특별자치도 제주시 도령로 27,2015-12-31
73530,126.511327,33.500941,자동차관련,SK전기차충전소삼화석유,,,,제주특별자치도 제주시 용담이동 2643-1,제주특별자치도 제주시 서광로 137,2015-12-31
73531,126.27115,33.406148,자동차관련,SK전기차충전소대일주유소,,,,제주특별자치도 제주시 한림읍 한림리 839-2,제주특별자치도 제주시 일주서로 5354,2015-12-31
73532,126.831202,33.390058,자동차관련,SK전기차충전소CNP리조트,,,,제주특별자치도 서귀포시 성산읍 삼달리 1767,제주특별자치도 서귀포시 중산간동로 4328-63,2015-12-31
73533,126.343747,33.257965,자동차관련,SK전기차충전소건강과성박물관,,,,제주특별자치도 서귀포시 안덕면 감산리 1736,제주특별자치도 서귀포시 일주서로 1611,2015-12-31
73534,126.250204,33.3059,자동차관련,SK전기차충전소평화박물관,,,,제주특별자치도 제주시 한경면 청수리 1166,제주특별자치도 제주시 청수서5길 63,2015-12-31
